date,open,high,low,close,volume,amount
2022-07-12,1.130831,1.146691,1.127467,1.134195,140508838,332753168
2022-07-13,1.124583,1.136598,1.113049,1.134195,139576600,326899888
2022-07-14,1.134195,1.148613,1.122661,1.134195,116865853,275900032
2022-07-15,1.134676,1.17072,1.124103,1.125545,170911638,409146960
2022-07-18,1.133234,1.177449,1.133234,1.176487,196409362,473943696
2022-07-19,1.180813,1.180813,1.160147,1.172162,134120262,327095008
2022-07-20,1.17024,1.179851,1.163992,1.167837,93712578,228092747
2022-07-21,1.16255,1.16255,1.127948,1.128909,170673139,403958816
2022-07-22,1.126987,1.134195,1.111608,1.115452,137913500,321367040
2022-07-25,1.1217,1.139482,1.117855,1.124583,126392205,296762000
2022-07-26,1.124103,1.149574,1.115933,1.143327,142657304,336979024
2022-07-27,1.140443,1.154861,1.134676,1.147652,92466504,220396030
2022-07-28,1.157264,1.172643,1.149574,1.172162,182700805,440679536
2022-07-29,1.172643,1.180813,1.140924,1.141404,144431574,346897568
2022-08-01,1.139482,1.165914,1.133234,1.161108,133353238,319809664
2022-08-02,1.143807,1.144768,1.112569,1.125545,142660987,335661984
2022-08-03,1.126025,1.141404,1.111608,1.116413,138480700,325283136
2022-08-04,1.114972,1.121219,1.090461,1.109205,169279206,388418896
2022-08-05,1.107763,1.114011,1.08085,1.099593,173699420,395731008
2022-08-08,1.096709,1.137079,1.087578,1.134195,164056720,381734144
2022-08-09,1.134195,1.175045,1.129389,1.17024,199401500,482708176
2022-08-10,1.16255,1.179371,1.147171,1.155822,155289066,373289136
2022-08-11,1.158225,1.169759,1.148132,1.16255,107919422,260693280
2022-08-12,1.167356,1.196672,1.167356,1.190905,138289676,341432112
2022-08-15,1.192347,1.22743,1.192347,1.212532,175462600,443497792
2022-08-16,1.210129,1.224066,1.194269,1.215896,115265900,289901616
2022-08-17,1.217818,1.232236,1.208687,1.214454,93948740,238246800
2022-08-18,1.207726,1.225508,1.192347,1.198595,99076005,248250196
2022-08-19,1.204362,1.230314,1.198595,1.221182,140131441,354370720
2022-08-22,1.226469,1.253863,1.221663,1.250018,175098454,452514752
2022-08-23,1.250498,1.290387,1.235119,1.279334,179543859,472863104
2022-08-24,1.287023,1.296635,1.264916,1.271164,152100754,405755008
2022-08-25,1.27597,1.344694,1.268761,1.341811,200272581,547806496
2022-08-26,1.323548,1.331238,1.297596,1.306247,184311227,502626688
2022-08-29,1.290387,1.333641,1.264916,1.330757,187051211,507481344
2022-08-30,1.320184,1.321626,1.252901,1.261071,232021583,614895216
2022-08-31,1.249537,1.2678,1.22743,1.229833,161183167,416378496
2022-09-01,1.229833,1.289426,1.226949,1.262513,165899318,436454976
2022-09-02,1.257227,1.269722,1.237042,1.249537,105908833,275650000
2022-09-05,1.261071,1.315378,1.252901,1.310572,192049877,518157568
2022-09-06,1.312495,1.344214,1.299999,1.337966,154110605,424675056
2022-09-07,1.328835,1.347578,1.316339,1.334602,134318889,373471536
2022-09-08,1.31682,1.33268,1.293752,1.313456,125745009,344767216
2022-09-09,1.310572,1.335083,1.298077,1.327393,107030600,294104832
2022-09-13,1.327874,1.331718,1.295674,1.308169,126552971,344938576
2022-09-14,1.290387,1.314898,1.28462,1.289907,110818538,299402080
2022-09-15,1.308169,1.333641,1.2678,1.295193,148887940,404362224
2022-09-16,1.274047,1.297116,1.231275,1.232236,203785099,533725696
2022-09-19,1.225508,1.262513,1.220702,1.238003,136560270,354244720
2022-09-20,1.252901,1.27597,1.234158,1.256266,115723271,302432336
2022-09-21,1.246173,1.277411,1.246173,1.268761,95325900,251157269
2022-09-22,1.261552,1.311053,1.258188,1.306247,165535520,444581984
2022-09-23,1.295193,1.313456,1.273567,1.276931,132799171,357065920
2022-09-26,1.254343,1.27645,1.232236,1.238964,113009100,295637536
2022-09-27,1.242809,1.25146,1.193789,1.234158,163200608,412644384
2022-09-28,1.235119,1.247134,1.217818,1.218779,124901467,319296160
2022-09-29,1.232717,1.261071,1.227911,1.246654,138382508,358857856
2022-09-30,1.244251,1.265397,1.237042,1.248095,123338371,321269280
2022-10-10,1.269241,1.295674,1.254343,1.26828,175456411,465450496
2022-10-11,1.26011,1.269241,1.231755,1.258668,136448551,355030832
2022-10-12,1.246654,1.266838,1.230794,1.264916,97990186,254054098
2022-10-13,1.26011,1.26011,1.205323,1.21109,165638466,420165200
2022-10-14,1.216857,1.225988,1.206284,1.220702,133047467,337287264
2022-10-17,1.209168,1.209168,1.166395,1.205323,154378379,381026208
2022-10-18,1.206284,1.222144,1.196192,1.207726,138873686,348740304
2022-10-19,1.200998,1.22743,1.184657,1.206765,142042247,358502784
2022-10-20,1.201478,1.201478,1.175526,1.182735,184799000,456263344
2022-10-21,1.185138,1.201959,1.176487,1.18658,112190879,277945088
2022-10-24,1.190424,1.196672,1.1539,1.161108,128451800,314004256
2022-10-25,1.156783,1.160628,1.12987,1.148132,116993063,279142640
2022-10-26,1.142365,1.1539,1.122181,1.13756,140701163,333981856
