日期,收盘,开盘,高,低,交易量,涨跌幅
2022/10/14,7.75,7.5,7.83,7.39,48.10M,4.87%
2022/10/13,7.39,7.36,7.51,7.26,32.13M,0.27%
2022/10/12,7.37,7.14,7.43,6.92,38.26M,3.22%
2022/10/11,7.14,7,7.2,6.99,27.06M,1.71%
2022/10/10,7.02,7.32,7.32,6.93,30.16M,-3.04%
2022/9/30,7.24,7.25,7.41,7.12,29.56M,-1.50%
2022/9/29,7.35,7.37,7.42,7.17,30.65M,0.96%
2022/9/28,7.28,7.54,7.68,7.25,33.34M,-3.58%
2022/9/27,7.55,7.53,7.65,7.39,27.49M,0.80%
2022/9/26,7.49,7.4,7.65,7.35,28.61M,0.00%
2022/9/23,7.49,7.65,7.82,7.4,30.48M,-2.22%
2022/9/22,7.66,7.53,7.75,7.5,26.95M,0.52%
2022/9/21,7.62,7.58,7.68,7.44,31.03M,0.00%
2022/9/20,7.62,7.42,7.77,7.4,42.22M,3.96%
2022/9/19,7.33,7.47,7.6,7.26,37.65M,-1.87%
2022/9/16,7.47,7.71,7.78,7.47,39.93M,-3.36%
2022/9/15,7.73,8.33,8.38,7.57,80.40M,-6.53%
2022/9/14,8.27,8.29,8.52,8.21,37.28M,-2.71%
2022/9/13,8.5,8.71,8.78,8.45,34.41M,-2.19%
2022/9/9,8.69,8.82,8.88,8.47,45.20M,-1.36%
2022/9/8,8.81,8.96,9.2,8.78,59.27M,-1.78%
2022/9/7,8.97,8.47,9.07,8.43,81.61M,4.18%
2022/9/6,8.61,8.12,8.65,7.96,72.61M,6.82%
2022/9/5,8.06,8.03,8.23,7.99,44.67M,-0.12%
2022/9/2,8.07,8.16,8.34,8.01,56.98M,-1.82%
2022/9/1,8.22,8.49,8.56,8.13,73.47M,-3.18%
2022/8/31,8.49,9.43,9.53,8.49,146.38M,-9.97%
2022/8/30,9.43,9.83,9.94,9.4,88.94M,-4.94%
2022/8/29,9.92,9.58,10.1,9.52,182.75M,2.80%
2022/8/26,9.65,9.3,9.65,9.28,183.50M,10.03%
2022/8/25,8.77,9.07,9.18,8.58,65.67M,-3.31%
2022/8/24,9.07,9.54,9.59,9.01,69.76M,-4.63%
2022/8/23,9.51,9.72,9.83,9.45,69.14M,-3.06%
2022/8/22,9.81,9.6,9.92,9.35,124.75M,2.29%
2022/8/19,9.59,9.47,9.86,9.19,126.14M,1.27%
2022/8/18,9.47,9.4,9.71,9.4,61.67M,-0.21%
2022/8/17,9.49,9.64,9.74,9.44,81.24M,-1.45%
2022/8/16,9.63,9.6,9.79,9.45,105.08M,1.37%
2022/8/15,9.5,9.3,9.63,9.24,107.52M,0.53%
2022/8/12,9.45,8.88,9.8,8.88,155.02M,6.06%
2022/8/11,8.91,9.29,9.35,8.81,89.50M,0.11%
2022/8/10,8.9,8.76,9.12,8.57,59.29M,0.68%
2022/8/9,8.84,8.78,9.13,8.7,65.18M,0.80%
2022/8/8,8.77,8.57,8.86,8.41,41.14M,2.45%
2022/8/5,8.56,8.55,8.63,8.35,40.70M,0.47%
2022/8/4,8.52,8.41,8.67,8.37,45.75M,1.91%
2022/8/3,8.36,8.73,8.97,8.26,81.62M,-3.91%
2022/8/2,8.7,9.01,9.1,8.66,77.32M,-5.23%
2022/8/1,9.18,9.09,9.25,8.86,49.48M,1.10%
2022/7/29,9.08,9.15,9.35,9.05,55.30M,-1.30%
2022/7/28,9.2,9.25,9.53,9.12,78.61M,-1.18%
2022/7/27,9.31,8.99,9.4,8.88,92.16M,4.14%
2022/7/26,8.94,8.75,9.12,8.57,90.89M,-0.11%
2022/7/25,8.95,9.87,9.96,8.95,147.79M,-9.96%
2022/7/22,9.94,10.55,10.55,9.89,143.96M,-5.33%
2022/7/21,10.5,9.89,10.61,9.47,234.52M,4.06%
2022/7/20,10.09,9.64,10.29,9.38,185.94M,5.21%
2022/7/19,9.59,9.53,10.03,9.24,151.97M,1.16%
2022/7/18,9.48,10.23,10.5,9.41,183.16M,-3.56%
2022/7/15,9.83,9.31,10.19,9.18,190.97M,5.81%
2022/7/14,9.29,9.01,9.53,8.8,156.83M,0.98%
2022/7/13,9.2,9.89,10.32,9.07,252.14M,-4.66%
2022/7/12,9.65,9.03,9.65,9.03,65.68M,10.03%
2022/7/11,8.77,9.2,9.3,8.51,151.98M,-4.67%
2022/7/8,9.2,10.07,10.17,8.99,237.47M,-6.88%
2022/7/7,9.88,10.06,10.49,9.84,226.27M,-1.89%
2022/7/6,10.07,10.74,10.87,9.81,287.35M,-4.73%
2022/7/5,10.57,10.25,10.67,10.25,383.93M,8.97%
2022/7/4,9.7,9,9.7,8.89,230.52M,9.98%
2022/7/1,8.82,8.32,8.82,8.28,167.94M,9.98%
2022/6/30,8.02,7.44,8.18,7.4,138.89M,7.80%
2022/6/29,7.44,7.63,7.88,7.42,51.38M,-3.00%
2022/6/28,7.67,7.58,7.71,7.41,51.04M,1.46%
2022/6/27,7.56,7.45,7.73,7.39,72.93M,3.28%
2022/6/24,7.32,7.13,7.43,7.13,45.27M,2.38%
2022/6/23,7.15,6.97,7.16,6.86,48.00M,2.44%
2022/6/22,6.98,7,7.18,6.92,46.30M,0.43%
2022/6/21,6.95,6.99,7.14,6.83,40.75M,-0.29%
2022/6/20,6.97,7,7.15,6.95,44.69M,0.29%
2022/6/17,6.95,6.68,7.04,6.66,52.88M,2.96%
2022/6/16,6.75,6.6,6.89,6.6,45.39M,2.27%
2022/6/15,6.6,6.69,6.77,6.57,39.05M,-1.05%
2022/6/14,6.67,6.65,6.69,6.44,41.62M,-1.19%
2022/6/13,6.75,6.62,6.76,6.58,39.51M,1.20%
2022/6/10,6.67,6.3,6.73,6.28,53.69M,5.37%
2022/6/9,6.33,6.48,6.56,6.3,28.53M,-2.62%
2022/6/8,6.5,6.55,6.62,6.34,36.91M,-1.22%
2022/6/7,6.58,6.68,6.83,6.52,34.89M,-0.45%
2022/6/6,6.61,6.43,6.67,6.34,38.01M,3.28%
2022/6/2,6.4,6.29,6.48,6.24,28.66M,1.59%
2022/6/1,6.3,6.32,6.36,6.23,18.49M,-0.63%
2022/5/31,6.34,6.29,6.36,6.18,26.63M,1.77%
2022/5/30,6.23,6.21,6.24,6.09,21.52M,0.16%
2022/5/27,6.22,6.35,6.4,6.15,23.91M,-1.74%
2022/5/26,6.33,6.42,6.44,6.25,30.83M,-1.56%
2022/5/25,6.43,6.13,6.61,6.06,56.90M,4.89%
2022/5/24,6.13,6.38,6.58,6.12,46.77M,-4.07%
2022/5/23,6.39,6.27,6.44,6.19,34.53M,1.75%
2022/5/20,6.28,6.21,6.3,6.14,40.43M,1.13%
2022/5/19,6.21,5.81,6.32,5.73,68.61M,5.79%
2022/5/18,5.87,5.84,5.93,5.8,21.86M,0.51%
2022/5/17,5.84,5.72,5.87,5.65,27.92M,2.28%
2022/5/16,5.71,5.89,5.91,5.68,18.28M,-1.21%
2022/5/13,5.78,5.8,5.84,5.67,18.04M,0.35%
2022/5/12,5.76,5.7,5.83,5.67,25.86M,0.88%
2022/5/11,5.71,5.52,5.94,5.52,45.00M,3.44%
2022/5/10,5.52,5.31,5.58,5.26,32.29M,2.99%
2022/5/9,5.36,5.34,5.43,5.31,14.62M,0.37%
2022/5/6,5.34,5.41,5.43,5.31,20.04M,-3.09%
2022/5/5,5.51,5.44,5.57,5.39,30.60M,1.29%
2022/4/29,5.44,5.18,5.5,5.16,47.80M,5.22%
2022/4/28,5.17,5.12,5.3,5.02,64.68M,-7.35%
2022/4/27,5.58,5.12,5.59,5.04,40.48M,7.51%
2022/4/26,5.19,5.37,5.49,5.17,30.65M,-4.60%
2022/4/25,5.44,5.88,5.88,5.4,32.60M,-9.33%
2022/4/22,6,5.97,6.06,5.9,20.44M,-0.33%
2022/4/21,6.02,6.27,6.3,6,25.50M,-4.90%
2022/4/20,6.33,6.36,6.46,6.27,20.71M,-0.47%
2022/4/19,6.36,6.33,6.56,6.3,30.39M,0.63%
2022/4/18,6.32,6.19,6.34,6.06,22.09M,1.94%
2022/4/15,6.2,6.22,6.28,6.14,16.81M,-1.27%
2022/4/14,6.28,6.32,6.35,6.23,14.25M,0.64%
2022/4/13,6.24,6.38,6.38,6.24,16.33M,-2.65%
2022/4/12,6.41,6.34,6.45,6.21,23.78M,0.47%
2022/4/11,6.38,6.76,6.77,6.33,32.88M,-5.48%
2022/4/8,6.75,6.86,6.89,6.64,25.09M,-1.46%
2022/4/7,6.85,7.09,7.13,6.85,32.99M,-3.93%
2022/4/6,7.13,7.25,7.26,7.04,27.78M,-2.06%
2022/4/1,7.28,7.24,7.32,7.16,16.48M,0.14%
2022/3/31,7.27,7.48,7.48,7.23,27.40M,-3.07%
2022/3/30,7.5,7.46,7.55,7.41,19.52M,0.81%
2022/3/29,7.44,7.54,7.59,7.38,17.36M,-1.33%
2022/3/28,7.54,7.5,7.58,7.4,17.41M,0.40%
2022/3/25,7.51,7.7,7.72,7.5,20.28M,-1.96%
2022/3/24,7.66,7.81,7.84,7.61,24.59M,-2.54%
2022/3/23,7.86,7.91,8.02,7.83,23.85M,0.38%
2022/3/22,7.83,7.9,7.93,7.82,19.95M,-0.63%
2022/3/21,7.88,7.85,7.99,7.79,23.84M,0.25%
2022/3/18,7.86,7.8,7.91,7.77,21.33M,-0.25%
2022/3/17,7.88,7.77,8.04,7.7,37.27M,2.87%
2022/3/16,7.66,7.55,7.68,7.14,40.82M,2.96%
2022/3/15,7.44,7.98,7.99,7.43,45.95M,-7.00%
2022/3/14,8,8.3,8.32,7.98,29.76M,-4.42%
2022/3/11,8.37,8.38,8.49,8.16,37.59M,-1.65%
2022/3/10,8.51,8.45,8.66,8.36,46.93M,3.03%
2022/3/9,8.26,8.35,8.49,7.82,39.94M,-0.36%
2022/3/8,8.29,8.38,8.47,8.14,30.49M,-0.36%
2022/3/7,8.32,8.6,8.6,8.28,33.39M,-3.48%
2022/3/4,8.62,8.6,8.73,8.58,22.25M,-0.81%
2022/3/3,8.69,8.94,8.96,8.69,37.94M,-2.80%
2022/3/2,8.94,9,9.05,8.77,52.80M,1.71%
2022/3/1,8.79,8.85,8.9,8.73,34.89M,0.80%
2022/2/28,8.72,8.7,8.85,8.58,34.83M,0.23%
2022/2/25,8.7,8.73,8.78,8.59,31.64M,0.93%
2022/2/24,8.62,8.71,8.95,8.45,57.89M,-1.93%
2022/2/23,8.79,8.5,8.82,8.48,51.46M,4.15%
2022/2/22,8.44,8.35,8.51,8.3,30.01M,0.36%
2022/2/21,8.41,8.38,8.42,8.26,24.96M,0.12%
2022/2/18,8.4,8.45,8.45,8.32,29.68M,0.24%
2022/2/17,8.38,8.12,8.44,8.09,49.75M,2.95%
2022/2/16,8.14,8.16,8.18,8.07,14.70M,0.62%
2022/2/15,8.09,8.03,8.12,8,16.83M,1.51%
2022/2/14,7.97,7.97,8.02,7.87,15.92M,-0.62%
2022/2/11,8.02,8.19,8.26,8.01,23.25M,-2.43%
2022/2/10,8.22,8.26,8.28,8.19,18.87M,-0.72%
2022/2/9,8.28,8.23,8.31,8.18,24.18M,0.73%
2022/2/8,8.22,8.22,8.24,8.08,19.32M,0.00%
2022/2/7,8.22,8.15,8.26,8.12,22.12M,2.49%
2022/1/28,8.02,8.08,8.17,7.77,29.02M,-0.12%
2022/1/27,8.03,8.15,8.23,8,21.83M,-1.71%
2022/1/26,8.17,8.07,8.24,7.98,27.15M,1.24%
2022/1/25,8.07,8.29,8.42,8.07,24.91M,-3.35%
2022/1/24,8.35,8.13,8.43,8.11,25.63M,1.58%
2022/1/21,8.22,8.36,8.49,8.12,33.80M,-1.32%
2022/1/20,8.33,8.73,8.74,8.33,38.03M,-4.91%
2022/1/19,8.76,8.85,8.9,8.71,18.77M,-1.79%
2022/1/18,8.92,8.81,8.94,8.78,32.19M,1.48%
2022/1/17,8.79,8.74,8.83,8.7,19.10M,1.15%
2022/1/14,8.69,8.64,8.76,8.6,19.49M,0.23%
2022/1/13,8.67,8.8,8.82,8.66,25.65M,-2.25%
2022/1/12,8.87,8.65,8.88,8.61,30.46M,2.78%
2022/1/11,8.63,8.62,8.72,8.6,18.43M,0.12%
2022/1/10,8.62,8.85,8.87,8.56,28.80M,-2.49%
2022/1/7,8.84,8.84,8.94,8.82,25.12M,0.00%
2022/1/6,8.84,8.83,8.95,8.8,30.23M,-1.01%
2022/1/5,8.93,9.12,9.12,8.88,34.77M,-1.76%
2022/1/4,9.09,9.2,9.21,9,35.10M,-0.87%
2021/12/31,9.17,8.96,9.28,8.96,53.93M,2.69%
2021/12/30,8.93,9,9.1,8.88,45.14M,-1.11%
2021/12/29,9.03,9.06,9.07,8.88,37.51M,-0.33%
2021/12/28,9.06,9.05,9.14,8.9,47.12M,0.67%
2021/12/27,9,9.61,9.69,8.99,76.50M,-6.35%
2021/12/24,9.61,10.04,10.06,9.61,46.62M,-4.09%
2021/12/23,10.02,9.93,10.04,9.87,31.05M,0.50%
2021/12/22,9.97,9.88,10.09,9.86,23.20M,0.71%
2021/12/21,9.9,9.82,9.94,9.8,21.20M,0.71%
2021/12/20,9.83,10.07,10.13,9.83,40.77M,-3.06%
2021/12/17,10.14,10.25,10.35,10.13,41.08M,-2.31%
2021/12/16,10.38,10.52,10.53,10.35,30.41M,-0.76%
2021/12/15,10.46,10.32,10.58,10.3,34.89M,0.67%
2021/12/14,10.39,10.59,10.61,10.37,39.55M,-2.07%
2021/12/13,10.61,10.69,10.85,10.58,51.74M,-0.84%
2021/12/10,10.7,10.54,10.75,10.45,47.19M,1.33%
2021/12/9,10.56,10.55,10.65,10.46,40.52M,-1.12%
2021/12/8,10.68,10.91,10.99,10.63,63.18M,2.20%
2021/12/7,10.45,10.52,10.56,10.26,34.11M,0.29%
2021/12/6,10.42,10.4,10.63,10.35,38.17M,-0.95%
2021/12/3,10.52,10.26,10.52,10.03,68.64M,0.29%
2021/12/2,10.49,10.75,10.75,10.41,59.30M,-2.78%
2021/12/1,10.79,11.15,11.15,10.68,117.54M,-4.60%
2021/11/30,11.31,11.49,11.62,11.25,58.65M,-0.88%
2021/11/29,11.41,11.33,11.52,11.23,55.35M,-0.52%
2021/11/26,11.47,11.4,11.55,11.34,63.19M,0.53%
2021/11/25,11.41,11.76,11.85,11.4,89.54M,-2.89%
2021/11/24,11.75,12.12,12.24,11.75,122.69M,-3.61%
2021/11/23,12.19,12,12.85,12,278.06M,4.37%
2021/11/22,11.68,11.39,11.86,11.19,135.97M,4.29%
2021/11/19,11.2,11.06,11.24,10.83,71.78M,1.63%
2021/11/18,11.02,10.9,11.16,10.83,51.60M,0.27%
2021/11/17,10.99,10.87,11.16,10.78,52.87M,0.55%
2021/11/16,10.93,11.14,11.14,10.83,46.98M,-1.71%
2021/11/15,11.12,11.16,11.3,10.97,54.03M,-0.36%
2021/11/12,11.16,11.09,11.36,11,65.10M,1.09%
2021/11/11,11.04,11.12,11.29,10.91,47.47M,-1.60%
2021/11/10,11.22,10.9,11.29,10.73,67.88M,2.00%
2021/11/9,11,11.21,11.36,10.92,59.26M,-0.27%
2021/11/8,11.03,10.81,11.03,10.68,65.43M,0.27%
2021/11/5,11,11.92,11.92,10.95,159.65M,-7.95%
2021/11/4,11.95,11.2,11.95,11.2,90.50M,10.04%
2021/11/3,10.86,11.12,11.21,10.67,74.81M,-3.81%
2021/11/2,11.29,11.61,11.7,11.04,91.47M,-4.24%
2021/11/1,11.79,11.3,11.93,11.24,128.66M,3.42%
2021/10/29,11.4,10.76,11.48,10.32,113.40M,4.68%
2021/10/28,10.89,11.29,11.53,10.77,73.41M,-3.46%
2021/10/27,11.28,11.38,11.52,11.18,71.04M,-0.88%
2021/10/26,11.38,11.09,11.7,11.04,102.18M,2.61%
2021/10/25,11.09,10.88,11.22,10.82,63.55M,3.07%
2021/10/22,10.76,10.94,11.08,10.7,52.31M,-1.91%
2021/10/21,10.97,11.5,11.5,10.83,120.28M,-5.10%
2021/10/20,11.56,11.12,11.72,10.97,96.81M,3.49%
2021/10/19,11.17,11.12,11.3,11.04,47.99M,-0.71%
2021/10/18,11.25,11.14,11.41,11.03,51.25M,0.54%
2021/10/15,11.19,10.99,11.41,10.93,53.34M,1.63%
2021/10/14,11.01,10.6,11.21,10.5,60.63M,2.80%
2021/10/13,10.71,10.21,10.83,10.11,62.14M,5.10%
2021/10/12,10.19,10.4,10.56,9.94,58.91M,-2.30%
2021/10/11,10.43,10.9,10.98,10.22,57.43M,-3.78%
2021/10/8,10.84,11.85,11.96,10.7,102.14M,-7.90%
2021/9/30,11.77,11.89,12.12,11.4,86.05M,-1.51%
2021/9/29,11.95,12,12.26,11.64,98.24M,-3.47%
2021/9/28,12.38,11.48,12.57,11.48,126.09M,4.56%
2021/9/27,11.84,13.3,13.41,11.84,213.60M,-10.03%
2021/9/24,13.16,11.95,13.16,11.7,161.20M,10.03%
2021/9/23,11.96,12.19,12.65,11.9,86.33M,-0.83%
2021/9/22,12.06,11.45,12.25,11.34,77.15M,4.06%
2021/9/17,11.59,11.57,12.1,11.29,77.51M,-1.95%
2021/9/16,11.82,12.61,12.65,11.74,130.11M,-7.37%
2021/9/15,12.76,12.16,12.85,12.08,130.06M,5.80%
2021/9/14,12.06,12.12,12.53,11.91,92.99M,0.17%
2021/9/13,12.04,12.11,12.3,11.93,57.51M,-1.15%
2021/9/10,12.18,12.16,12.38,11.85,86.21M,-0.16%
2021/9/9,12.2,12.2,12.41,11.88,95.57M,-0.97%
2021/9/8,12.32,13.2,13.35,12.29,149.36M,-5.67%
2021/9/7,13.06,12.48,13.17,12.25,140.07M,6.35%
2021/9/6,12.28,12.56,12.7,11.66,133.26M,-2.23%
2021/9/3,12.56,12.2,13.5,12.13,174.21M,1.87%
2021/9/2,12.33,11.84,12.48,11.81,136.76M,4.58%
2021/9/1,11.79,12.5,12.65,11.48,158.50M,-4.53%
2021/8/31,12.35,12.55,12.72,12.18,131.39M,-0.16%
2021/8/30,12.37,12.49,12.73,12.24,182.75M,1.14%
2021/8/27,12.23,12.05,12.62,11.98,177.07M,2.69%
2021/8/26,11.91,11.57,12.26,11.38,249.56M,4.38%
2021/8/25,11.41,10.65,11.58,10.58,170.30M,7.14%
2021/8/24,10.65,10.25,10.92,10.18,105.24M,3.90%
2021/8/23,10.25,9.84,10.31,9.84,86.53M,4.49%
2021/8/20,9.81,9.84,9.99,9.68,59.38M,-0.91%
2021/8/19,9.9,9.89,10.05,9.58,64.31M,0.30%
2021/8/18,9.87,10,10.07,9.72,64.54M,-0.40%
2021/8/17,9.91,10.6,10.71,9.82,111.32M,-6.24%
2021/8/16,10.57,10.41,10.97,10.4,78.85M,0.38%
2021/8/13,10.53,11.05,11.05,10.38,125.62M,-4.88%
2021/8/12,11.07,11.26,11.26,10.9,82.28M,-1.42%
2021/8/11,11.23,10.9,11.3,10.71,131.23M,2.28%
2021/8/10,10.98,10.98,11.35,10.65,136.95M,0.37%
2021/8/9,10.94,11.3,11.35,10.78,117.39M,-2.06%
2021/8/6,11.17,10.4,11.51,10.31,221.44M,6.79%
2021/8/5,10.46,10.31,10.68,10.07,113.54M,0.00%
2021/8/4,10.46,9.75,10.57,9.67,134.05M,6.73%
2021/8/3,9.8,10.72,10.72,9.69,170.87M,-8.92%
2021/8/2,10.76,10.69,10.92,10.37,125.34M,0.65%
2021/7/30,10.69,10.43,10.9,10.26,149.18M,2.49%
2021/7/29,10.43,10.16,10.62,9.96,154.20M,5.57%
2021/7/28,9.88,10.61,10.94,9.76,222.28M,-8.77%
2021/7/27,10.83,12.06,12.18,10.83,188.79M,-9.14%
2021/7/26,11.92,11.45,12,11.13,213.02M,5.49%
2021/7/23,11.3,11.71,11.94,11.2,195.93M,-0.96%
2021/7/22,11.41,11.4,11.65,11.09,274.33M,5.94%
2021/7/21,10.77,9.7,10.77,9.7,109.86M,10.01%
2021/7/20,9.79,9.6,9.95,9.08,237.15M,-1.61%
2021/7/19,9.95,10.5,10.89,9.74,133.89M,-4.33%
2021/7/16,10.4,10.1,10.96,10.04,119.48M,2.46%
2021/7/15,10.15,9.86,10.3,9.4,104.79M,3.36%
2021/7/14,9.82,10.32,10.45,9.77,98.53M,-4.29%
2021/7/13,10.26,9.58,10.49,9.48,119.49M,7.43%
2021/7/12,9.55,9.6,9.88,9.43,79.40M,1.92%
2021/7/9,9.37,9.38,9.47,8.97,73.84M,-1.26%
2021/7/8,9.49,9.66,9.69,9.41,73.37M,0.11%
2021/7/7,9.48,9,9.55,8.94,86.04M,4.18%
2021/7/6,9.1,9.3,9.37,8.92,65.51M,-2.88%
2021/7/5,9.37,9.28,9.56,9.03,72.69M,0.75%
2021/7/2,9.3,9.61,9.69,8.92,100.51M,-5.10%
2021/7/1,9.8,9.63,9.94,9.32,122.73M,2.08%
2021/6/30,9.6,9.57,9.73,9.3,87.05M,-0.83%
2021/6/29,9.68,9.53,9.96,9.31,132.25M,2.98%
2021/6/28,9.4,9.57,9.8,9.26,78.92M,-0.32%
2021/6/25,9.43,9.5,9.87,9.41,100.50M,-1.87%
2021/6/24,9.61,9.91,10.05,9.24,137.04M,-0.52%
2021/6/23,9.66,9.7,10.13,9.43,228.56M,2.44%
2021/6/22,9.43,8.85,9.43,8.82,135.74M,10.04%
2021/6/21,8.57,7.72,8.57,7.64,112.59M,10.01%
2021/6/18,7.79,7.62,7.85,7.61,29.64M,1.43%
2021/6/17,7.68,7.56,7.74,7.53,24.37M,1.19%
2021/6/16,7.59,8.16,8.21,7.59,55.48M,-7.78%
2021/6/15,8.23,8.52,8.63,8.09,57.65M,-4.97%
2021/6/11,8.66,8.58,8.88,8.51,77.19M,0.58%
2021/6/10,8.61,8.35,8.78,8.31,67.93M,3.11%
2021/6/9,8.35,8.21,8.38,8.13,30.97M,1.58%
2021/6/8,8.22,8.2,8.35,8.11,29.47M,0.24%
2021/6/7,8.2,8.34,8.43,8.11,38.11M,-0.97%
2021/6/4,8.28,8.27,8.41,8.22,32.80M,-0.24%
2021/6/3,8.3,8.49,8.56,8.26,38.76M,-2.35%
2021/6/2,8.5,8.77,8.86,8.47,54.92M,-3.41%
2021/6/1,8.8,8.53,8.87,8.45,86.83M,2.68%
2021/5/31,8.57,8.07,8.74,8.01,93.47M,6.59%
2021/5/28,8.04,8.01,8.28,7.9,56.78M,0.50%
2021/5/27,8,7.86,8.1,7.82,47.10M,1.91%
2021/5/26,7.85,7.93,7.94,7.81,32.84M,-0.76%
2021/5/25,7.91,7.86,7.97,7.71,32.53M,0.64%
2021/5/24,7.86,8.1,8.11,7.8,41.77M,-2.84%
2021/5/21,8.09,8.15,8.25,7.96,51.35M,1.00%
2021/5/20,8.01,7.96,8.16,7.88,81.83M,0.63%
2021/5/19,7.96,7.5,8.27,7.43,107.57M,5.85%
2021/5/18,7.52,7.78,7.79,7.5,31.60M,-2.97%
2021/5/17,7.75,7.59,7.86,7.56,33.28M,1.97%
2021/5/14,7.6,7.49,7.66,7.36,27.52M,3.12%
2021/5/13,7.37,7.49,7.55,7.37,22.68M,-3.03%
2021/5/12,7.6,7.49,7.63,7.42,21.49M,1.20%
2021/5/11,7.51,7.5,7.53,7.29,28.02M,-0.66%
2021/5/10,7.56,7.63,7.8,7.46,32.60M,-1.69%
2021/5/7,7.69,8.02,8.03,7.69,41.68M,-4.47%
2021/5/6,8.05,8,8.23,7.96,36.54M,0.00%
2021/4/30,8.05,7.87,8.14,7.79,46.15M,2.16%
2021/4/29,7.88,7.77,7.96,7.63,36.61M,1.55%
2021/4/28,7.76,7.63,7.94,7.63,40.56M,2.37%
2021/4/27,7.58,7.65,7.68,7.45,26.09M,-1.30%
2021/4/26,7.68,7.61,7.93,7.49,35.08M,0.00%
2021/4/23,7.68,7.59,7.79,7.57,27.85M,1.05%
2021/4/22,7.6,7.68,7.78,7.57,27.52M,-1.04%
2021/4/21,7.68,7.67,7.84,7.59,50.72M,-2.17%
2021/4/20,7.85,7.4,8.22,7.39,91.85M,5.09%
2021/4/19,7.47,7.22,7.54,7.18,36.15M,2.75%
2021/4/16,7.27,7.18,7.29,7.14,22.06M,1.39%
2021/4/15,7.17,7.21,7.24,7.06,23.61M,-1.65%
2021/4/14,7.29,7.18,7.29,7.14,26.12M,1.53%
2021/4/13,7.18,7.52,7.59,7.15,44.50M,-5.03%
2021/4/12,7.56,7.76,7.77,7.52,29.33M,-2.83%
2021/4/9,7.78,8,8.01,7.68,45.88M,-3.83%
2021/4/8,8.09,8.32,8.38,8.07,45.34M,-3.92%
2021/4/7,8.42,8.33,8.43,8.17,34.35M,1.20%
2021/4/6,8.32,8.2,8.55,8.18,41.50M,1.34%
2021/4/2,8.21,8.39,8.4,8.19,39.15M,-2.73%
2021/4/1,8.44,8.4,8.57,8.26,39.01M,0.96%
2021/3/31,8.36,8.45,8.48,8.26,30.11M,-1.42%
2021/3/30,8.48,8.56,8.58,8.13,53.54M,-1.40%
2021/3/29,8.6,8.8,8.88,8.53,49.34M,-2.16%
2021/3/26,8.79,8.68,8.98,8.54,66.73M,-0.34%
2021/3/25,8.82,9.07,9.07,8.5,65.17M,-4.34%
2021/3/24,9.22,8.79,9.45,8.72,105.75M,4.89%
2021/3/23,8.79,9.29,9.29,8.77,127.37M,-0.79%
2021/3/22,8.86,8.06,8.86,8.05,70.07M,10.06%
2021/3/19,8.05,8,8.18,7.94,31.39M,-1.59%
2021/3/18,8.18,8.05,8.26,7.98,38.96M,1.49%
2021/3/17,8.06,7.95,8.13,7.77,30.80M,0.88%
2021/3/16,7.99,8.14,8.2,7.93,32.42M,-1.72%
2021/3/15,8.13,8.2,8.3,8.02,38.97M,-2.63%
2021/3/12,8.35,8.15,8.38,7.9,55.27M,3.34%
2021/3/11,8.08,7.88,8.17,7.8,36.55M,3.46%
2021/3/10,7.81,7.97,7.98,7.71,31.86M,1.17%
2021/3/9,7.72,8,8.11,7.52,47.01M,-4.57%
2021/3/8,8.09,8.63,8.7,8.08,55.77M,-6.26%
2021/3/5,8.63,8.7,8.78,8.55,47.20M,-2.92%
2021/3/4,8.89,9.05,9.19,8.79,74.93M,-1.44%
2021/3/3,9.02,8.81,9.02,8.68,70.49M,2.73%
2021/3/2,8.78,8.95,8.97,8.58,59.53M,-1.01%
2021/3/1,8.87,8.5,8.96,8.41,69.03M,5.60%
2021/2/26,8.4,8.01,8.41,7.95,40.38M,0.96%
2021/2/25,8.32,8.44,8.5,8.24,44.73M,-0.36%
2021/2/24,8.35,8.8,8.8,8.21,71.59M,-5.86%
2021/2/23,8.87,9.2,9.45,8.7,77.69M,-3.27%
2021/2/22,9.17,8.88,9.48,8.76,114.11M,2.34%
2021/2/19,8.96,8.81,9,8.56,71.97M,1.70%
2021/2/18,8.81,9.05,9.18,8.77,80.18M,-2.11%
2021/2/10,9,9.28,9.45,8.95,106.11M,0.22%
2021/2/9,8.98,8.31,8.98,8.2,73.32M,10.05%
2021/2/8,8.16,8.38,8.4,8.01,60.75M,-1.69%
2021/2/5,8.3,8.9,8.96,8.28,90.87M,-4.82%
2021/2/4,8.72,8.76,9.12,8.58,97.71M,-2.79%
2021/2/3,8.97,9.45,9.6,8.97,101.23M,-5.58%
2021/2/2,9.5,9.41,9.65,9.12,85.97M,2.26%
2021/2/1,9.29,9.31,9.49,9.02,75.83M,-0.64%
2021/1/29,9.35,9.87,10.24,9.35,132.20M,-10.01%
2021/1/28,10.39,11,11.04,10.39,105.50M,-9.97%
2021/1/27,11.54,11.01,11.6,10.61,117.39M,4.06%
2021/1/26,11.09,11.33,11.7,10.93,105.03M,-3.98%
2021/1/25,11.55,12.29,12.32,11,162.18M,-5.17%
2021/1/22,12.18,12,12.8,11.84,212.58M,2.44%
2021/1/21,11.89,10.8,11.89,10.69,141.53M,9.99%
2021/1/20,10.81,10.5,10.89,10.39,117.03M,3.15%
2021/1/19,10.48,11.63,11.73,10.48,185.67M,-9.97%
