"Date","Price","Open","High","Low","Vol.","Change %"
"10/19/2023","13,186.17","13,354.80","13,404.73","13,157.33","920.00M","-0.96%"
"10/18/2023","13,314.30","13,439.68","13,499.74","13,275.30","843.06M","-1.62%"
"10/17/2023","13,533.75","13,419.87","13,602.25","13,364.74","906.42M","-0.25%"
"10/16/2023","13,567.98","13,453.81","13,598.05","13,447.17","832.45M","1.20%"
"10/13/2023","13,407.23","13,613.59","13,619.54","13,361.85","843.48M","-1.23%"
"10/12/2023","13,574.22","13,672.47","13,714.14","13,491.56","921.27M","-0.63%"
"10/11/2023","13,659.68","13,619.21","13,671.11","13,549.29","797.05M","0.71%"
"10/10/2023","13,562.84","13,505.81","13,659.63","13,491.81","823.87M","0.58%"
"10/09/2023","13,484.24","13,326.22","13,509.30","13,277.48","723.95M","0.39%"
"10/06/2023","13,431.34","13,127.68","13,472.27","13,099.03","860.52M","1.60%"
"10/05/2023","13,219.83","13,228.12","13,251.18","13,087.57","870.00M","-0.12%"
"10/04/2023","13,236.01","13,092.92","13,258.76","13,072.51","854.22M","1.35%"
"10/03/2023","13,059.47","13,229.68","13,280.04","13,008.60","889.31M","-1.87%"
"10/02/2023","13,307.77","13,217.99","13,364.03","13,204.08","877.57M","0.67%"
"09/29/2023","13,219.32","13,337.71","13,382.98","13,177.09","1.02B","0.14%"
"09/28/2023","13,201.28","13,043.37","13,270.97","13,025.11","884.75M","0.83%"
"09/27/2023","13,092.85","13,115.36","13,156.37","12,963.16","894.11M","0.22%"
"09/26/2023","13,063.61","13,180.96","13,199.13","13,033.40","891.04M","-1.57%"
"09/25/2023","13,271.32","13,172.54","13,277.83","13,132.00","769.22M","0.45%"
"09/22/2023","13,211.81","13,287.17","13,353.22","13,200.64","831.54M","-0.09%"
"09/21/2023","13,223.99","13,328.06","13,362.23","13,222.56","928.74M","-1.82%"
"09/20/2023","13,469.13","13,710.26","13,727.81","13,467.28","835.28M","-1.53%"
"09/19/2023","13,678.19","13,649.44","13,705.15","13,578.87","881.73M","-0.23%"
"09/18/2023","13,710.24","13,669.95","13,751.28","13,663.45","962.57M","0.01%"
"09/15/2023","13,708.33","13,889.20","13,895.75","13,684.24","3.05B","-1.56%"
"09/14/2023","13,926.05","13,889.76","13,957.57","13,810.66","930.53M","0.81%"
"09/13/2023","13,813.58","13,773.67","13,868.57","13,733.82","929.03M","0.29%"
"09/12/2023","13,773.61","13,858.94","13,913.60","13,763.69","853.61M","-1.04%"
"09/11/2023","13,917.89","13,884.03","13,937.47","13,805.13","853.34M","1.14%"
"09/08/2023","13,761.53","13,754.71","13,843.37","13,733.18","781.91M","0.09%"
